,date,district,site_code,product_code,pred_share_districtlev,agg_level
11936,2017-01-01,GRAND-BASSAM,C1087,AS46000,0.09377528339179719,district
1214,2017-01-01,ABOBO-EST,C1010,AS27134,0.20956792434802587,district
27778,2017-01-01,GUEYO,C2131,AS27000,0.7293575003956068,district
24524,2017-01-01,SAKASSOU,C2062,AS27133,0.8159664703331799,district
18968,2017-01-01,SEGUELA,C2008,AS27138,0.5573515626178154,district
11891,2017-01-01,GRAND-BASSAM,C1087,AS42018,0.5,district
14616,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27132,0.06999999999999999,district
28735,2017-01-01,BOUNDIALI,C3010,AS27132,0.32196040227736916,district
41111,2017-01-01,ODIENNE,C5063,AS42018,0.0,district
36160,2017-01-01,TANDA,C4026,AS27132,0.1,district
11856,2017-01-01,GRAND-BASSAM,C1087,AS27139,0.0,district
34023,2017-01-01,BONGOUANOU,C4017,AS27137,0.13896699283411398,district
40393,2017-01-01,TOULEPLEU,C5021,AS27132,0.2853839439281886,district
19013,2017-01-01,SEGUELA,C2008,AS27139,0.0,district
1259,2017-01-01,ABOBO-EST,C1010,AS27137,0.1585562173531139,district
14654,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27133,0.02392566782810685,district
31277,2017-01-01,OUANGOLO,C3020,AS27133,0.7447018832542295,district
16832,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1681,AS27000,0.041783323597934754,district
16784,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1681,AS17005,0.1,district
31709,2017-01-01,NIAKARAMADOUGOU,C3022,AS27133,0.02463942307692308,district
3350,2017-01-01,ABOBO-EST,C1026,AS27133,0.13334350690901348,district
38756,2017-01-01,ZOUAN-HOUNIEN,C5006,AS27132,0.3256418332938586,district
39172,2017-01-01,BIANKOUMA,C5016,AS27132,0.2248017165911528,district
5035,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1030,AS46000,0.09121865096445733,district
12167,2017-01-01,DABOU,C1088,AS27137,0.3353501016432253,district
40686,2017-01-01,DALOA,C5060,AS27137,0.5747781964097227,district
1125,2017-01-01,ABOBO-EST,C1010,AS27132,0.1492026998771594,district
31320,2017-01-01,OUANGOLO,C3020,AS27134,0.7380957621225122,district
27863,2017-01-01,GUEYO,C2131,AS27133,0.6120507893447803,district
25328,2017-01-01,SOUBRE,C2064,AS27139,0.1,district
16869,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1681,AS27132,0.2511186674105791,district
18785,2017-01-01,SEGUELA,C2008,AS17005,0.0,district
12122,2017-01-01,DABOU,C1088,AS27134,0.6598025885973764,district
24614,2017-01-01,SAKASSOU,C2062,AS27137,0.261683446151716,district
4210,2017-01-01,YOPOUGON-OUEST-SONGON,C1028,AS27138,0.05046217046662246,district
5079,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1034,AS27000,0.08666578866698949,district
12077,2017-01-01,DABOU,C1088,AS27133,0.7938446962960446,district
1169,2017-01-01,ABOBO-EST,C1010,AS27133,0.17717805650910234,district
14563,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS17005,0.0,district
35859,2017-01-01,PRIKRO,C4025,AS27132,0.2722757534394442,district
32655,2017-01-01,ABENGOUROU,C4001,AS27138,0.23924993881081463,district
18878,2017-01-01,SEGUELA,C2008,AS27133,0.07777055720613692,district
12032,2017-01-01,DABOU,C1088,AS27132,0.922822767062001,district
24569,2017-01-01,SAKASSOU,C2062,AS27134,0.7568392325228239,district
27823,2017-01-01,GUEYO,C2131,AS27132,0.26721290269311604,district
37941,2017-01-01,GUIGLO,C5002,AS27133,0.4623603556422056,district
14578,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27000,0.15289478276042576,district
12212,2017-01-01,DABOU,C1088,AS27138,0.7298733088971435,district
5181,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1034,AS27134,0.0927657891192433,district
11811,2017-01-01,GRAND-BASSAM,C1087,AS27138,0.1445649099700516,district
11586,2017-01-01,GRAND-BASSAM,C1087,AS27000,0.7393165130982864,district
37030,2017-01-01,AKOUPE,C4038,AS42018,0.0,district
27651,2017-01-01,KORHOGO,C2127,AS27137,0.12,district
32754,2017-01-01,BONDOUKOU,C4002,AS27132,0.4823897857288804,district
31233,2017-01-01,OUANGOLO,C3020,AS27132,0.8656753275535726,district
37896,2017-01-01,GUIGLO,C5002,AS27132,0.2853839439281886,district
16627,2017-01-01,ADIAKE,C1679,AS27133,0.41909558653006995,district
24434,2017-01-01,SAKASSOU,C2062,AS27000,0.746833652231377,district
11535,2017-01-01,GRAND-BASSAM,C1087,AS17005,0.0,district
4120,2017-01-01,YOPOUGON-OUEST-SONGON,C1028,AS27134,0.2742452461712658,district
14806,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27139,0.0,district
5282,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1035,AS27132,0.10491147115229064,district
19256,2017-01-01,YAMOUSSOUKRO,C2009,AS27134,0.41235516114814424,district
28779,2017-01-01,BOUNDIALI,C3010,AS27133,0.646064906426818,district
11490,2017-01-01,COCODY-BINGERVILLE,C1086,AS27138,0.4537818130657808,district
1355,2017-01-01,ABOBO-EST,C1011,AS27000,0.1371885855391394,district
14838,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS42018,0.0,district
19290,2017-01-01,YAMOUSSOUKRO,C2009,AS27137,0.17411551486818438,district
24387,2017-01-01,ISSIA,C2061,AS27138,0.20289718042960958,district
34403,2017-01-01,BOUNA,C4018,AS27139,0.0,district
11445,2017-01-01,COCODY-BINGERVILLE,C1086,AS27137,0.31517993857853377,district
26022,2017-01-01,TABOU,C2066,AS27139,0.0,district
39296,2017-01-01,BIANKOUMA,C5016,AS27137,0.320650222186889,district
19324,2017-01-01,YAMOUSSOUKRO,C2009,AS27138,0.29842281553331873,district
5327,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1035,AS27133,0.14166882501247724,district
19216,2017-01-01,YAMOUSSOUKRO,C2009,AS27133,0.6424744757249078,district
19042,2017-01-01,SEGUELA,C2008,AS42018,0.0,district
309,2017-01-01,YOPOUGON-OUEST-SONGON,C1007,AS27132,0.11216854265809909,district
1310,2017-01-01,ABOBO-EST,C1010,AS42018,0.0,district
4165,2017-01-01,YOPOUGON-OUEST-SONGON,C1028,AS27137,0.11511152084529246,district
32709,2017-01-01,BONDOUKOU,C4002,AS27000,0.746833652231377,district
38358,2017-01-01,ODIENNE,C5003,AS27139,0.1,district
19056,2017-01-01,SEGUELA,C2008,AS46000,0.20102253727750724,district
11766,2017-01-01,GRAND-BASSAM,C1087,AS27137,0.2854606197923948,district
38714,2017-01-01,ZOUAN-HOUNIEN,C5006,AS27000,0.746833652231377,district
25977,2017-01-01,TABOU,C2066,AS27138,0.2813347705913329,district
14692,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27134,0.0015384615384615385,district
16742,2017-01-01,ADIAKE,C1679,AS46000,0.12260748011453873,district
29500,2017-01-01,FERKESSEDOUGOU,C3012,AS27139,0.2,district
36518,2017-01-01,ADZOPE,C4037,AS27132,0.39198971669361476,district
11721,2017-01-01,GRAND-BASSAM,C1087,AS27134,0.34364133159593707,district
3673,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1027,AS27133,0.23500789820259044,district
24479,2017-01-01,SAKASSOU,C2062,AS27132,0.3539938791145646,district
39253,2017-01-01,BIANKOUMA,C5016,AS27134,0.4124648610077018,district
19096,2017-01-01,YAMOUSSOUKRO,C2009,AS17005,0.0,district
25377,2017-01-01,SOUBRE,C2064,AS46000,0.16989798305741594,district
19136,2017-01-01,YAMOUSSOUKRO,C2009,AS27000,0.746833652231377,district
11676,2017-01-01,GRAND-BASSAM,C1087,AS27133,0.6327973755189772,district
5237,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1035,AS27000,0.07645852315097801,district
14730,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27137,0.0015384615384615385,district
16669,2017-01-01,ADIAKE,C1679,AS27134,0.3785244758229164,district
19176,2017-01-01,YAMOUSSOUKRO,C2009,AS27132,0.5952848581662085,district
11631,2017-01-01,GRAND-BASSAM,C1087,AS27132,0.3422410834912302,district
3305,2017-01-01,ABOBO-EST,C1026,AS27132,0.20818994767398974,district
14768,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1101,AS27138,0.0,district
20951,2017-01-01,BEOUMI,C2047,AS27000,0.3910481452361719,district
27606,2017-01-01,KORHOGO,C2127,AS27134,0.19803921568627453,district
26692,2017-01-01,TOUMODI,C2069,AS27138,0.83904948778261,district
8770,2017-01-01,YOPOUGON-EST,C1070,AS27134,0.22710544048512155,district
6764,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1058,AS27137,0.023076923076923078,district
30469,2017-01-01,MANKONO,C3017,AS27132,0.7945214293120446,district
7997,2017-01-01,ABOBO-EST,C1066,AS27133,0.14753305781236217,district
21906,2017-01-01,DIDIEVI,C2051,AS27132,0.23485917838755793,district
22634,2017-01-01,GAGNOA,C2053,AS42018,0.0,district
1941,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27132,0.30775191617194125,district
30233,2017-01-01,BOUNDIALI,C3015,AS27137,0.4674009922387238,district
9425,2017-01-01,YOPOUGON-EST,C1073,AS42018,0.06829268292682927,district
23875,2017-01-01,LAKOTA,C2059,AS27138,0.7552570024234007,district
9088,2017-01-01,TREICHVILLE-MARCORY,C1072,AS27139,0.0,district
9439,2017-01-01,YOPOUGON-EST,C1073,AS46000,0.0,district
7392,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27000,0.10113210740075802,district
2076,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27137,0.18631642915163488,district
7617,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27138,0.18601680582067312,district
7175,2017-01-01,TREICHVILLE-MARCORY,C1061,AS27133,0.6144638240116528,district
34634,2017-01-01,DAOUKRO,C4019,AS27134,0.41896641513512056,district
8301,2017-01-01,YOPOUGON-OUEST-SONGON,C1067,AS27134,0.0,district
22154,2017-01-01,DIDIEVI,C2051,AS42018,0.0,district
6052,2017-01-01,COCODY-BINGERVILLE,C1055,AS27000,0.051236080178173715,district
23561,2017-01-01,TOUMODI,C2057,AS27134,0.49166178647351283,district
7572,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27137,0.07670563931882281,district
30765,2017-01-01,KORHOGO,C3018,AS27000,0.8,district
26478,2017-01-01,TOUMODI,C2069,AS27000,0.7849862556020979,district
33215,2017-01-01,AGNIBILEKROU,C4014,AS27132,0.3803762434701071,district
21684,2017-01-01,SOUBRE,C2050,AS27134,0.3765562737751041,district
22888,2017-01-01,GUITRY,C2055,AS27137,0.5151799385785338,district
3020,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27133,0.13725196046370666,district
2201,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS42018,0.0,district
33418,2017-01-01,AKOUPE,C4015,AS27133,0.13574296531084531,district
33373,2017-01-01,AKOUPE,C4015,AS27132,0.22279892559971864,district
26732,2017-01-01,TOUMODI,C2069,AS42018,0.0,district
33756,2017-01-01,BONGOUANOU,C4016,AS27138,0.6181663325253273,district
22115,2017-01-01,DIDIEVI,C2051,AS27139,0.0,district
33791,2017-01-01,BONGOUANOU,C4016,AS42018,0.0,district
8261,2017-01-01,YOPOUGON-OUEST-SONGON,C1067,AS27133,0.0,district
39968,2017-01-01,DUEKOUE,C5019,AS27138,0.46000359843657873,district
9387,2017-01-01,YOPOUGON-EST,C1073,AS27138,0.05,district
9123,2017-01-01,TREICHVILLE-MARCORY,C1072,AS42018,0.0,district
7218,2017-01-01,TREICHVILLE-MARCORY,C1061,AS27134,0.44642365766461534,district
6903,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27133,0.17379579796208305,district
23758,2017-01-01,LAKOTA,C2059,AS27133,0.5363013982363599,district
8570,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27137,0.43188362567883837,district
21081,2017-01-01,BEOUMI,C2047,AS27137,0.3627314096749753,district
39674,2017-01-01,DANANE,C5018,AS27134,0.374119833459695,district
40906,2017-01-01,ODIENNE,C5063,AS27133,0.44367981224225816,district
21267,2017-01-01,BOCANDA,C2049,AS27132,0.24255643465330526,district
40034,2017-01-01,KOUIBLY,C5020,AS27000,0.9129871982334776,district
21492,2017-01-01,BOCANDA,C2049,AS27139,0.1,district
9451,2017-01-01,YOPOUGON-OUEST-SONGON,C1074,AS27000,0.11487303407577647,district
21312,2017-01-01,BOCANDA,C2049,AS27133,0.5499715627402644,district
26878,2017-01-01,VAVOUA,C2070,AS27133,0.6823736756328938,district
33643,2017-01-01,BONGOUANOU,C4016,AS27133,0.37169075127936396,district
22520,2017-01-01,GAGNOA,C2053,AS27134,0.28679352390416907,district
9489,2017-01-01,YOPOUGON-OUEST-SONGON,C1074,AS27132,0.1125385806978659,district
22976,2017-01-01,GUITRY,C2055,AS27139,0.0,district
26923,2017-01-01,VAVOUA,C2070,AS27134,0.4124648610077018,district
40865,2017-01-01,ODIENNE,C5063,AS27132,0.40977349421724085,district
33537,2017-01-01,AKOUPE,C4015,AS27138,0.05678769515300476,district
2834,2017-01-01,COCODY-BINGERVILLE,C1018,AS46000,0.23857142857142857,district
2930,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27000,0.13099034222126654,district
6657,2017-01-01,COCODY-BINGERVILLE,C1056,AS27138,0.10802260940362655,district
23344,2017-01-01,ISSIA,C2056,AS27139,0.0,district
39781,2017-01-01,DANANE,C5018,AS27139,0.0,district
26568,2017-01-01,TOUMODI,C2069,AS27133,0.517196583747241,district
33328,2017-01-01,AKOUPE,C4015,AS27000,0.26918257229392945,district
6316,2017-01-01,COCODY-BINGERVILLE,C1055,AS27139,0.0,district
8825,2017-01-01,TREICHVILLE-MARCORY,C1072,AS27000,0.14772698205660434,district
7089,2017-01-01,TREICHVILLE-MARCORY,C1061,AS27000,0.746833652231377,district
6487,2017-01-01,COCODY-BINGERVILLE,C1056,AS27132,0.032415545052402704,district
8344,2017-01-01,YOPOUGON-OUEST-SONGON,C1067,AS27137,0.0,district
22213,2017-01-01,TOUMODI,C2052,AS27000,0.05706758994430228,district
21041,2017-01-01,BEOUMI,C2047,AS27134,0.6899492742786142,district
29659,2017-01-01,KATIOLA,C3013,AS27133,0.5921801710096357,district
6228,2017-01-01,COCODY-BINGERVILLE,C1055,AS27137,0.0,district
40077,2017-01-01,KOUIBLY,C5020,AS27132,0.27948097647915465,district
22932,2017-01-01,GUITRY,C2055,AS27138,0.4173847507582707,district
35362,2017-01-01,M'BAHIAKRO,C4022,AS27134,0.44642365766461534,district
33811,2017-01-01,BONGOUANOU,C4017,AS17005,0.0,district
2533,2017-01-01,COCODY-BINGERVILLE,C1018,AS27000,0.019999999999999997,district
26658,2017-01-01,TOUMODI,C2069,AS27137,0.28105908000972635,district
33270,2017-01-01,AGNIBILEKROU,C4014,AS27137,0.26603722763918,district
35990,2017-01-01,PRIKRO,C4025,AS27137,0.6386176840331599,district
40201,2017-01-01,KOUIBLY,C5020,AS27137,0.19180595324902094,district
37462,2017-01-01,AKOUPE,C4061,AS27132,0.18055227223235543,district
22671,2017-01-01,GUITRY,C2055,AS17005,0.0,district
9045,2017-01-01,TREICHVILLE-MARCORY,C1072,AS27138,0.14413949660310915,district
2801,2017-01-01,COCODY-BINGERVILLE,C1018,AS42018,0.1109375,district
27084,2017-01-01,VAVOUA,C2070,AS42018,0.0,district
7132,2017-01-01,TREICHVILLE-MARCORY,C1061,AS27132,0.6913415929018129,district
6946,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27134,0.10509360983571983,district
2693,2017-01-01,COCODY-BINGERVILLE,C1018,AS27137,0.04044979919678715,district
7662,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27139,0.1,district
23674,2017-01-01,LAKOTA,C2059,AS27000,0.746833652231377,district
8525,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27134,0.1372220724885918,district
23383,2017-01-01,ISSIA,C2056,AS46000,0.18478656966873272,district
2343,2017-01-01,YOPOUGON-EST,C1017,AS27134,0.022555629371845836,district
7952,2017-01-01,ABOBO-EST,C1066,AS27132,0.10329109574410611,district
30512,2017-01-01,MANKONO,C3017,AS27133,0.8795124428637611,district
27058,2017-01-01,VAVOUA,C2070,AS27139,0.1,district
6613,2017-01-01,COCODY-BINGERVILLE,C1056,AS27137,0.01118303267672249,district
2388,2017-01-01,YOPOUGON-EST,C1017,AS27137,0.016570601369873005,district
34544,2017-01-01,DAOUKRO,C4019,AS27132,0.2722757534394442,district
37200,2017-01-01,BONGOUANOU,C4054,AS27139,0.0,district
7340,2017-01-01,TREICHVILLE-MARCORY,C1061,AS42018,0.0,district
9297,2017-01-01,YOPOUGON-EST,C1073,AS27134,0.7146341463414634,district
2879,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS17005,0.0,district
8182,2017-01-01,YOPOUGON-OUEST-SONGON,C1067,AS27000,0.003717472118959108,district
40011,2017-01-01,DUEKOUE,C5019,AS46000,0.19952761268704558,district
8096,2017-01-01,ABOBO-EST,C1066,AS27138,0.13997758321130474,district
9207,2017-01-01,YOPOUGON-EST,C1073,AS27132,0.3285714285714285,district
7437,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27132,0.16006798026305052,district
35503,2017-01-01,M'BAHIAKRO,C4022,AS42018,0.0,district
34454,2017-01-01,DAOUKRO,C4019,AS17005,0.0,district
37128,2017-01-01,BONGOUANOU,C4054,AS27133,0.7406867787260957,district
23473,2017-01-01,TOUMODI,C2057,AS27132,0.32196040227736916,district
8640,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS42018,0.15474277523193386,district
21626,2017-01-01,SOUBRE,C2050,AS27132,0.32196040227736916,district
2031,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27134,0.2127770034874675,district
30720,2017-01-01,MANKONO,C3017,AS46000,0.810499856796153,district
36115,2017-01-01,TANDA,C4026,AS27000,0.2,district
2246,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS46000,0.3956931782278198,district
27013,2017-01-01,VAVOUA,C2070,AS27138,0.21954490297455376,district
37281,2017-01-01,BETTIE,C4056,AS27133,0.693676253593251,district
23803,2017-01-01,LAKOTA,C2059,AS27134,0.5627587573475501,district
21222,2017-01-01,BOCANDA,C2049,AS27000,0.7721149279218085,district
21582,2017-01-01,SOUBRE,C2050,AS27000,0.1373850908876591,district
29749,2017-01-01,KATIOLA,C3013,AS27137,0.7247193187861389,district
9252,2017-01-01,YOPOUGON-EST,C1073,AS27133,0.5740785866585439,district
6571,2017-01-01,COCODY-BINGERVILLE,C1056,AS27134,0.03135113252838521,district
8139,2017-01-01,ABOBO-EST,C1066,AS27139,0.0,district
2613,2017-01-01,COCODY-BINGERVILLE,C1018,AS27133,0.07897360432014662,district
26188,2017-01-01,TIEBISSOU,C2068,AS27132,0.466469875157134,district
2763,2017-01-01,COCODY-BINGERVILLE,C1018,AS27139,0.0109375,district
36707,2017-01-01,ADZOPE,C4037,AS42018,0.0,district
6858,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27132,0.19676427212741715,district
22802,2017-01-01,GUITRY,C2055,AS27133,0.5864941694633293,district
26833,2017-01-01,VAVOUA,C2070,AS27132,0.4334344809727451,district
37548,2017-01-01,AKOUPE,C4061,AS27134,0.27796470692683883,district
6140,2017-01-01,COCODY-BINGERVILLE,C1055,AS27133,0.059965731558132916,district
21996,2017-01-01,DIDIEVI,C2051,AS27134,0.3194676621281499,district
34679,2017-01-01,DAOUKRO,C4019,AS27137,0.24453981462279248,district
8157,2017-01-01,ABOBO-EST,C1066,AS42018,0.0,district
22041,2017-01-01,DIDIEVI,C2051,AS27137,0.2104228936113722,district
21165,2017-01-01,BEOUMI,C2047,AS27139,0.1,district
22758,2017-01-01,GUITRY,C2055,AS27132,0.32196040227736916,district
23224,2017-01-01,ISSIA,C2056,AS27134,0.6450803379633712,district
23615,2017-01-01,TOUMODI,C2057,AS27139,0.0,district
6813,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1059,AS27000,0.3001807932007939,district
1986,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27133,0.16063362630053532,district
26523,2017-01-01,TOUMODI,C2069,AS27132,0.32196040227736916,district
23269,2017-01-01,ISSIA,C2056,AS27137,0.16817624024400898,district
8725,2017-01-01,YOPOUGON-EST,C1070,AS27132,0.25760639128165613,district
8605,2017-01-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27138,0.2008096207300385,district
40821,2017-01-01,ODIENNE,C5063,AS27000,0.61455167800867,district
9162,2017-01-01,YOPOUGON-EST,C1073,AS27000,0.4052276412957528,district
7261,2017-01-01,TREICHVILLE-MARCORY,C1061,AS27137,0.26309875109044734,district
7527,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27134,0.3762858010439504,district
23179,2017-01-01,ISSIA,C2056,AS27133,0.4341200062034295,district
34589,2017-01-01,DAOUKRO,C4019,AS27133,0.3488692328089841,district
33688,2017-01-01,BONGOUANOU,C4016,AS27134,0.4070881086735173,district
26968,2017-01-01,VAVOUA,C2070,AS27137,0.19789555903014794,district
37421,2017-01-01,AKOUPE,C4061,AS27000,0.10005668934240361,district
8042,2017-01-01,ABOBO-EST,C1066,AS27134,0.25461861520200146,district
26317,2017-01-01,TIEBISSOU,C2068,AS27137,0.24435425966157326,district
21537,2017-01-01,BOCANDA,C2049,AS46000,0.07130321849136824,district
6096,2017-01-01,COCODY-BINGERVILLE,C1055,AS27132,0.08437322799795345,district
2653,2017-01-01,COCODY-BINGERVILLE,C1018,AS27134,0.17631869344515555,district
2433,2017-01-01,YOPOUGON-EST,C1017,AS27138,0.01056781780377764,district
6395,2017-01-01,COCODY-BINGERVILLE,C1055,AS46000,0.0,district
23642,2017-01-01,TOUMODI,C2057,AS42018,0.0,district
6184,2017-01-01,COCODY-BINGERVILLE,C1055,AS27134,0.0018489923658973155,district
30426,2017-01-01,MANKONO,C3017,AS27000,0.746833652231377,district
6351,2017-01-01,COCODY-BINGERVILLE,C1055,AS42018,0.024648786717752235,district
8222,2017-01-01,YOPOUGON-OUEST-SONGON,C1067,AS27132,0.0,district
6529,2017-01-01,COCODY-BINGERVILLE,C1056,AS27133,0.028584442756792044,district
33580,2017-01-01,BONGOUANOU,C4016,AS27000,0.8178194760601185,district
22714,2017-01-01,GUITRY,C2055,AS27000,0.746833652231377,district
35534,2017-01-01,ABENGOUROU,C4023,AS27000,0.6815194681861347,district
21951,2017-01-01,DIDIEVI,C2051,AS27133,0.5573986180132353,district
7304,2017-01-01,TREICHVILLE-MARCORY,C1061,AS27138,0.38803042661569265,district
33170,2017-01-01,AGNIBILEKROU,C4014,AS27000,0.8141537303734223,district
26362,2017-01-01,TIEBISSOU,C2068,AS27138,0.5095449029745538,district
7482,2017-01-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27133,0.3380622621618098,district
21120,2017-01-01,BEOUMI,C2047,AS27138,0.753408789496804,district
22846,2017-01-01,GUITRY,C2055,AS27134,0.374119833459695,district
39631,2017-01-01,DANANE,C5018,AS27133,0.5120850558702598,district
30699,2017-01-01,MANKONO,C3017,AS42018,0.0,district
23839,2017-01-01,LAKOTA,C2059,AS27137,0.22770727315975803,district
39816,2017-01-01,DANANE,C5018,AS46000,0.1056578939076586,district
39738,2017-01-01,DANANE,C5018,AS27138,0.7116355453874933,district
9342,2017-01-01,YOPOUGON-EST,C1073,AS27137,0.9615384615384615,district
2573,2017-01-01,COCODY-BINGERVILLE,C1018,AS27132,0.1125006159152501,district
35947,2017-01-01,PRIKRO,C4025,AS27134,0.4655583217853705,district
30598,2017-01-01,MANKONO,C3017,AS27137,0.6409090909090909,district
