,date,region,site_code,product_code,pred_share_regionlev,agg_level
31326,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27134,0.6155026401102635,region
41338,2017-07-01,KABADOUGOU-BAFING-FOLON,C5066,AS46000,0.06640119751801352,region
18738,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2007,AS27137,0.10116284490920166,region
9581,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1074,AS27134,0.03797484532228843,region
31905,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27000,0.10116284490920166,region
34315,2017-07-01,BOUNKANI-GONTOUGO,C4018,AS27134,0.8172299335850939,region
40626,2017-07-01,HAUT-SASSANDRA,C5060,AS27133,0.43937218222851027,region
40736,2017-07-01,HAUT-SASSANDRA,C5060,AS27138,0.39230450532975686,region
6451,2017-07-01,ABIDJAN 2,C1056,AS27000,0.01976618815652768,region
26413,2017-07-01,BELIER,C2068,AS27139,0.019424584287671794,region
23523,2017-07-01,BELIER,C2057,AS27133,0.10116284490920166,region
15782,2017-07-01,ABIDJAN 2,C1399,AS27132,0.027750354644645737,region
27869,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27133,0.10116284490920166,region
34928,2017-07-01,BOUNKANI-GONTOUGO,C4020,AS42018,0.0,region
37587,2017-07-01,AGNEBY-TIASSA-ME,C4061,AS27137,0.10116284490920166,region
6991,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1059,AS27137,0.016050059303636423,region
23095,2017-07-01,HAUT-SASSANDRA,C2056,AS27000,0.7586271777003484,region
8441,2017-07-01,ABIDJAN 2,C1069,AS27132,0.006371708988939087,region
15825,2017-07-01,ABIDJAN 2,C1399,AS27133,0.03482167332809229,region
31981,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27133,0.10116284490920166,region
35996,2017-07-01,N'ZI-IFOU-MORONOU,C4025,AS27137,0.10116284490920166,region
40955,2017-07-01,KABADOUGOU-BAFING-FOLON,C5063,AS27134,0.11980283284691798,region
20851,2017-07-01,WORODOUGOU-BERE,C2041,AS27133,0.0981352909951301,region
33649,2017-07-01,N'ZI-IFOU-MORONOU,C4016,AS27133,0.10116284490920166,region
15649,2017-07-01,ABIDJAN 2,C1144,AS27138,0.02825746491563818,region
4999,2017-07-01,ABIDJAN 2,C1030,AS42018,0.0,region
23881,2017-07-01,LOH-DJIBOUA,C2059,AS27138,0.14381806514274784,region
1902,2017-07-01,ABIDJAN 2,C1015,AS27000,0.03941942841318626,region
27113,2017-07-01,HAUT-SASSANDRA,C2070,AS46000,0.3376116027895109,region
38552,2017-07-01,KABADOUGOU-BAFING-FOLON,C5004,AS27137,0.38484139117541083,region
35583,2017-07-01,INDENIE-DJUABLIN,C4023,AS27133,0.1348440803382664,region
31936,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27132,0.10116284490920166,region
36713,2017-07-01,AGNEBY-TIASSA-ME,C4037,AS42018,0.0,region
1131,2017-07-01,ABIDJAN 2,C1010,AS27132,0.03351662735488238,region
29083,2017-07-01,HAMBOL,C3011,AS27132,0.10624348505242291,region
36612,2017-07-01,AGNEBY-TIASSA-ME,C4037,AS27134,0.2584439098026582,region
21002,2017-07-01,GBEKE,C2047,AS27133,0.06435927307938104,region
2736,2017-07-01,ABIDJAN 2,C1018,AS27138,0.03020154010537563,region
9703,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1077,AS17005,0.1,region
15938,2017-07-01,ABIDJAN 2,C1399,AS27138,0.030904400205392583,region
1088,2017-07-01,ABIDJAN 2,C1010,AS27000,0.03042874142100891,region
15897,2017-07-01,ABIDJAN 2,C1399,AS27137,0.032420613609056785,region
26770,2017-07-01,HAUT-SASSANDRA,C2070,AS17005,0.10439076669544216,region
38505,2017-07-01,KABADOUGOU-BAFING-FOLON,C5004,AS27133,0.8006776327414485,region
15698,2017-07-01,ABIDJAN 2,C1144,AS46000,0.049629288502481106,region
9538,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1074,AS27133,0.031499583836482783,region
21734,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2050,AS27137,0.10116284490920166,region
33110,2017-07-01,BOUNKANI-GONTOUGO,C4003,AS27138,0.10116284490920166,region
9658,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1074,AS27138,0.028317344988277603,region
33334,2017-07-01,AGNEBY-TIASSA-ME,C4015,AS27000,0.10116284490920166,region
15682,2017-07-01,ABIDJAN 2,C1144,AS27139,0.030815301819337216,region
39178,2017-07-01,TONKPI,C5016,AS27132,0.3748498744106825,region
30079,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3015,AS27000,0.10116284490920166,region
5963,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1054,AS27138,0.1497806565610307,region
7023,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1059,AS27138,0.015539592424391522,region
23048,2017-07-01,HAUT-SASSANDRA,C2056,AS17005,0.0,region
36998,2017-07-01,AGNEBY-TIASSA-ME,C4038,AS27139,0.01993066108915538,region
24665,2017-07-01,GBEKE,C2062,AS27138,0.1,region
14987,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1106,AS27133,0.05253187548906248,region
16174,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27137,0.0,region
26149,2017-07-01,BELIER,C2068,AS27000,0.10116284490920166,region
2936,2017-07-01,ABIDJAN 2,C1024,AS27000,0.02539804337742882,region
15133,2017-07-01,AGNEBY-TIASSA-ME,C1112,AS27000,0.10116284490920166,region
11993,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1088,AS27000,0.09778319952843612,region
10076,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1077,AS46000,0.0,region
33623,2017-07-01,N'ZI-IFOU-MORONOU,C4016,AS27132,0.10116284490920166,region
12468,2017-07-01,LOH-DJIBOUA,C1089,AS27137,0.13151169788120787,region
1016,2017-07-01,AGNEBY-TIASSA-ME,C1009,AS27137,0.012534253574411357,region
35131,2017-07-01,BOUNKANI-GONTOUGO,C4021,AS27139,0.019842749001243293,region
20437,2017-07-01,LOH-DJIBOUA,C2016,AS27133,0.04358543178867154,region
38640,2017-07-01,KABADOUGOU-BAFING-FOLON,C5004,AS27139,0.09204460193590629,region
21087,2017-07-01,GBEKE,C2047,AS27137,0.20963238232307851,region
3116,2017-07-01,ABIDJAN 2,C1024,AS27137,0.02750918966750802,region
40582,2017-07-01,HAUT-SASSANDRA,C5060,AS27000,0.3234351760058287,region
8531,2017-07-01,ABIDJAN 2,C1069,AS27134,0.0063058188974832894,region
40083,2017-07-01,CAVALLY-GUEMON,C5020,AS27132,0.22066993291600462,region
38417,2017-07-01,KABADOUGOU-BAFING-FOLON,C5004,AS27000,0.4043968691800144,region
27019,2017-07-01,HAUT-SASSANDRA,C2070,AS27138,0.10053962650614223,region
23981,2017-07-01,GOH,C2060,AS27132,0.2632761103642098,region
27197,2017-07-01,MARAHOUE,C2071,AS27132,0.10116284490920166,region
27954,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27137,0.10116284490920166,region
7224,2017-07-01,ABIDJAN 2,C1061,AS27134,0.08944823819304375,region
22894,2017-07-01,LOH-DJIBOUA,C2055,AS27137,0.13151169788120787,region
10033,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1077,AS42018,0.061393323657474595,region
15178,2017-07-01,AGNEBY-TIASSA-ME,C1112,AS27132,0.10116284490920166,region
18558,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2007,AS27000,0.10116284490920166,region
20518,2017-07-01,GOH,C2017,AS17005,2.640650292888004e-05,region
27784,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27000,0.10116284490920166,region
20482,2017-07-01,LOH-DJIBOUA,C2016,AS27134,0.2224061288186891,region
34918,2017-07-01,BOUNKANI-GONTOUGO,C4020,AS27139,0.019842749001243293,region
28873,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27137,0.10116284490920166,region
3991,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1028,AS27000,0.024699674950235454,region
24710,2017-07-01,GBEKE,C2062,AS27139,0.10032502423581564,region
33030,2017-07-01,BOUNKANI-GONTOUGO,C4003,AS27000,0.10116284490920166,region
39135,2017-07-01,TONKPI,C5016,AS27000,0.349527076868151,region
16395,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27132,0.015095504012495122,region
12485,2017-07-01,LOH-DJIBOUA,C1089,AS27138,0.14381806514274784,region
35908,2017-07-01,N'ZI-IFOU-MORONOU,C4025,AS27133,0.10116284490920166,region
41117,2017-07-01,KABADOUGOU-BAFING-FOLON,C5063,AS42018,0.0,region
15030,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1106,AS27134,0.05253187548906248,region
36480,2017-07-01,AGNEBY-TIASSA-ME,C4037,AS27000,0.4250627077193071,region
39507,2017-07-01,CAVALLY-GUEMON,C5017,AS46000,0.9231999999999999,region
39637,2017-07-01,TONKPI,C5018,AS27133,0.49122254909352836,region
40017,2017-07-01,CAVALLY-GUEMON,C5019,AS46000,0.05470377971969478,region
24026,2017-07-01,GOH,C2060,AS27133,0.3939164305854948,region
8307,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1067,AS27134,0.0076628858799765555,region
4922,2017-07-01,ABIDJAN 2,C1030,AS27138,0.02175566002925941,region
10171,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1078,AS27132,0.03862751329161768,region
23185,2017-07-01,HAUT-SASSANDRA,C2056,AS27133,0.0,region
16485,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27134,0.013655413901938532,region
37206,2017-07-01,N'ZI-IFOU-MORONOU,C4054,AS27139,0.025553976994522564,region
37699,2017-07-01,TONKPI,C5001,AS27133,0.06316635319255634,region
29150,2017-07-01,HAMBOL,C3011,AS27134,0.10624348505242291,region
28829,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27134,0.10116284490920166,region
18929,2017-07-01,WORODOUGOU-BERE,C2008,AS27137,0.10116284490920166,region
25426,2017-07-01,AGNEBY-TIASSA-ME,C2065,AS17005,0.17939076669544216,region
40999,2017-07-01,KABADOUGOU-BAFING-FOLON,C5063,AS27137,0.027903408047840333,region
6102,2017-07-01,ABIDJAN 2,C1055,AS27132,0.014428780479124128,region
15082,2017-07-01,AGNEBY-TIASSA-ME,C1112,AS17005,0.07939076669544218,region
5828,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1054,AS27133,0.0066844690495386095,region
7267,2017-07-01,ABIDJAN 2,C1061,AS27137,0.08880721255201811,region
9348,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27137,0.04246537629165215,region
31370,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27137,0.4507173894670383,region
10128,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1078,AS27000,0.17104156065782355,region
18508,2017-07-01,GOH,C2006,AS46000,0.0,region
40783,2017-07-01,KABADOUGOU-BAFING-FOLON,C5063,AS17005,0.02113593927373019,region
16440,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27133,0.03939237344193393,region
22852,2017-07-01,LOH-DJIBOUA,C2055,AS27134,0.1275801058310345,region
20390,2017-07-01,LOH-DJIBOUA,C2016,AS27000,0.4713401865887502,region
2349,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1017,AS27134,0.004527275557734712,region
32054,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27137,0.10116284490920166,region
21690,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2050,AS27134,0.10116284490920166,region
6493,2017-07-01,ABIDJAN 2,C1056,AS27132,0.020749957386302476,region
4036,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1028,AS27132,0.025450871878408075,region
225,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1007,AS17005,0.14871803755592847,region
3723,2017-07-01,ABIDJAN 2,C1027,AS27134,0.026735845951931864,region
18884,2017-07-01,WORODOUGOU-BERE,C2008,AS27133,0.10116284490920166,region
2659,2017-07-01,ABIDJAN 2,C1018,AS27134,0.12033096926713946,region
123,2017-07-01,AGNEBY-TIASSA-ME,C1004,AS27134,0.10116284490920166,region
35540,2017-07-01,INDENIE-DJUABLIN,C4023,AS27000,0.14516129032258066,region
33056,2017-07-01,BOUNKANI-GONTOUGO,C4003,AS27133,0.10116284490920166,region
26794,2017-07-01,HAUT-SASSANDRA,C2070,AS27000,0.09962485987139952,region
29620,2017-07-01,HAMBOL,C3013,AS27132,0.5487179487179488,region
35763,2017-07-01,N'ZI-IFOU-MORONOU,C4024,AS27137,0.03442622130970231,region
12390,2017-07-01,LOH-DJIBOUA,C1089,AS27133,0.11666419836689387,region
3936,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1028,AS17005,0.011515098445897457,region
36041,2017-07-01,N'ZI-IFOU-MORONOU,C4025,AS27138,0.10116284490920166,region
9936,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27137,0.15052983450927418,region
20600,2017-07-01,GOH,C2017,AS27132,0.006962507046400673,region
16264,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27139,0.0,region
15313,2017-07-01,AGNEBY-TIASSA-ME,C1112,AS27137,0.10116284490920166,region
18603,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2007,AS27132,0.10116284490920166,region
34505,2017-07-01,N'ZI-IFOU-MORONOU,C4019,AS27000,0.10116284490920166,region
36100,2017-07-01,BOUNKANI-GONTOUGO,C4026,AS17005,0.07939076669544218,region
24575,2017-07-01,GBEKE,C2062,AS27134,0.5472471832446258,region
40164,2017-07-01,CAVALLY-GUEMON,C5020,AS27134,0.24231832447420346,region
15358,2017-07-01,AGNEBY-TIASSA-ME,C1112,AS27138,0.10116284490920166,region
28961,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27139,0.020321037094916002,region
41140,2017-07-01,KABADOUGOU-BAFING-FOLON,C5063,AS46000,0.20114002809640857,region
27064,2017-07-01,HAUT-SASSANDRA,C2070,AS27139,0.019722750812642444,region
9457,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1074,AS27000,0.03257147006870202,region
15387,2017-07-01,AGNEBY-TIASSA-ME,C1112,AS27139,0.019424584287671794,region
34936,2017-07-01,BOUNKANI-GONTOUGO,C4021,AS17005,0.17939076669544216,region
38596,2017-07-01,KABADOUGOU-BAFING-FOLON,C5004,AS27138,0.04595105231984005,region
37947,2017-07-01,CAVALLY-GUEMON,C5002,AS27133,0.1592776749773665,region
4964,2017-07-01,ABIDJAN 2,C1030,AS27139,0.031011472218502423,region
7138,2017-07-01,ABIDJAN 2,C1061,AS27132,0.0995244909163553,region
25650,2017-07-01,AGNEBY-TIASSA-ME,C2065,AS27137,0.10116284490920166,region
3356,2017-07-01,ABIDJAN 2,C1026,AS27133,0.03065547440309451,region
22938,2017-07-01,LOH-DJIBOUA,C2055,AS27138,0.14381806514274784,region
9891,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27134,0.048720505834575635,region
16219,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS27138,0.10064516129032257,region
27914,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2131,AS27134,0.10116284490920166,region
5085,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1034,AS27000,0.011134164582180955,region
21047,2017-07-01,GBEKE,C2047,AS27134,0.4011239789617339,region
21867,2017-07-01,BELIER,C2051,AS27000,0.10116284490920166,region
29905,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3014,AS27000,0.022785118642858253,region
33043,2017-07-01,BOUNKANI-GONTOUGO,C4003,AS27132,0.10116284490920166,region
32661,2017-07-01,INDENIE-DJUABLIN,C4001,AS27138,0.0006702025072324012,region
23845,2017-07-01,LOH-DJIBOUA,C2059,AS27137,0.17329336960201797,region
16350,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1413,AS27000,0.013096040595950497,region
30929,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3018,AS27137,0.0446915259645818,region
15223,2017-07-01,AGNEBY-TIASSA-ME,C1112,AS27133,0.10116284490920166,region
9393,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1073,AS27138,0.06954951567221143,region
25682,2017-07-01,AGNEBY-TIASSA-ME,C2065,AS27138,0.10116284490920166,region
34270,2017-07-01,BOUNKANI-GONTOUGO,C4018,AS27133,0.027830127285271195,region
41304,2017-07-01,KABADOUGOU-BAFING-FOLON,C5066,AS27139,0.012081788645571898,region
12435,2017-07-01,LOH-DJIBOUA,C1089,AS27134,0.1275801058310345,region
175,2017-07-01,AGNEBY-TIASSA-ME,C1004,AS27138,0.10116284490920166,region
36854,2017-07-01,AGNEBY-TIASSA-ME,C4038,AS27133,0.10116284490920166,region
25477,2017-07-01,AGNEBY-TIASSA-ME,C2065,AS27000,0.10116284490920166,region
26484,2017-07-01,BELIER,C2069,AS27000,0.5436958479477206,region
37671,2017-07-01,TONKPI,C5001,AS27000,0.1179504767120139,region
6909,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1059,AS27133,0.02933231610185727,region
1947,2017-07-01,ABIDJAN 2,C1015,AS27132,0.037059948144991986,region
32012,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3023,AS27134,0.10116284490920166,region
25522,2017-07-01,AGNEBY-TIASSA-ME,C2065,AS27132,0.10116284490920166,region
34730,2017-07-01,N'ZI-IFOU-MORONOU,C4019,AS27138,0.10116284490920166,region
6058,2017-07-01,ABIDJAN 2,C1055,AS27000,0.024397895098204427,region
20564,2017-07-01,GOH,C2017,AS27000,0.020100677735501594,region
35474,2017-07-01,N'ZI-IFOU-MORONOU,C4022,AS27139,0.019815891290398308,region
1175,2017-07-01,ABIDJAN 2,C1010,AS27133,0.04053525416298533,region
16299,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C1411,AS42018,0.0,region
35158,2017-07-01,BOUNKANI-GONTOUGO,C4021,AS42018,0.0,region
31794,2017-07-01,HAMBOL,C3022,AS27137,0.09120228332620042,region
15268,2017-07-01,AGNEBY-TIASSA-ME,C1112,AS27134,0.10116284490920166,region
37427,2017-07-01,AGNEBY-TIASSA-ME,C4061,AS27000,0.10116284490920166,region
8350,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1067,AS27137,0.009921757979515602,region
7181,2017-07-01,ABIDJAN 2,C1061,AS27133,0.08880721255201811,region
28917,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3010,AS27138,0.10116284490920166,region
5873,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1054,AS27134,0.06840300672143337,region
12038,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1088,AS27132,0.1861882171454849,region
9981,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1077,AS27138,0.15259119496855345,region
37655,2017-07-01,AGNEBY-TIASSA-ME,C4061,AS42018,0.0,region
20957,2017-07-01,GBEKE,C2047,AS27000,0.011418096608792803,region
16633,2017-07-01,SUD-COMOE,C1679,AS27133,0.10116284490920166,region
22436,2017-07-01,GOH,C2053,AS27132,0.10116284490920166,region
10984,2017-07-01,ABIDJAN 2,C1084,AS27000,0.08974807276707188,region
37803,2017-07-01,TONKPI,C5001,AS27139,0.00041816471357149654,region
17411,2017-07-01,MARAHOUE,C2002,AS27139,0.01974960852348743,region
13885,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C1095,AS27133,0.10116284490920166,region
3217,2017-07-01,ABIDJAN 2,C1024,AS46000,0.025154497860946756,region
19758,2017-07-01,MARAHOUE,C2011,AS27000,0.6688106587013882,region
28162,2017-07-01,BOUNKANI-GONTOUGO,C2168,AS27132,0.10116284490920166,region
29231,2017-07-01,HAMBOL,C3011,AS27138,0.11068912883470068,region
29398,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3012,AS27134,0.10116284490920166,region
2127,2017-07-01,ABIDJAN 2,C1015,AS27138,0.026732917640716825,region
27483,2017-07-01,PORO-TCHOLOGO-BAGOUE,C2127,AS27000,0.10116284490920166,region
34180,2017-07-01,BOUNKANI-GONTOUGO,C4018,AS27000,0.24092456276516855,region
30038,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3014,AS27138,0.024953567655075573,region
34854,2017-07-01,BOUNKANI-GONTOUGO,C4020,AS27134,0.10116284490920166,region
33506,2017-07-01,AGNEBY-TIASSA-ME,C4015,AS27137,0.10116284490920166,region
22047,2017-07-01,BELIER,C2051,AS27137,0.10116284490920166,region
26063,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2066,AS42018,0.0,region
24866,2017-07-01,MARAHOUE,C2063,AS27133,0.056897789834836024,region
17378,2017-07-01,MARAHOUE,C2002,AS27138,0.10116284490920166,region
18141,2017-07-01,LOH-DJIBOUA,C2005,AS27137,0.7273175100761308,region
35050,2017-07-01,BOUNKANI-GONTOUGO,C4021,AS27134,0.10116284490920166,region
18181,2017-07-01,LOH-DJIBOUA,C2005,AS46000,0.09375,region
1529,2017-07-01,ABIDJAN 2,C1011,AS27137,0.019102697659622577,region
32850,2017-07-01,BOUNKANI-GONTOUGO,C4002,AS27134,0.10209761798968833,region
5243,2017-07-01,ABIDJAN 2,C1035,AS27000,0.018574743784224378,region
32286,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3043,AS27134,0.10116284490920166,region
39744,2017-07-01,TONKPI,C5018,AS27138,0.6757252484440276,region
17325,2017-07-01,MARAHOUE,C2002,AS27134,0.10116284490920166,region
19182,2017-07-01,BELIER,C2009,AS27132,0.10116284490920166,region
11637,2017-07-01,SUD-COMOE,C1087,AS27132,0.23678326294413185,region
17345,2017-07-01,MARAHOUE,C2002,AS27137,0.10116284490920166,region
28527,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3001,AS27000,0.030231595618500584,region
21363,2017-07-01,N'ZI-IFOU-MORONOU,C2049,AS27134,0.10116284490920166,region
13930,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C1095,AS27134,0.10116284490920166,region
8963,2017-07-01,ABIDJAN 2,C1072,AS27134,0.009029474858799878,region
30518,2017-07-01,WORODOUGOU-BERE,C3017,AS27133,0.962295081967213,region
39926,2017-07-01,CAVALLY-GUEMON,C5019,AS27134,0.5722225702304593,region
38067,2017-07-01,CAVALLY-GUEMON,C5002,AS27138,0.15373583123995477,region
4437,2017-07-01,ABIDJAN 2,C1029,AS27134,0.10708849337593947,region
25154,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2064,AS27133,0.05808240597503841,region
17423,2017-07-01,MARAHOUE,C2002,AS42018,0.0,region
8102,2017-07-01,ABIDJAN 2,C1066,AS27138,0.01949940145607826,region
38191,2017-07-01,KABADOUGOU-BAFING-FOLON,C5003,AS27133,0.2391784006667544,region
12992,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1091,AS27000,0.0594000260437225,region
6278,2017-07-01,ABIDJAN 2,C1055,AS27138,0.07160777494026803,region
25109,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C2064,AS27132,0.10876849620060233,region
36524,2017-07-01,AGNEBY-TIASSA-ME,C4037,AS27132,0.3631668995870813,region
29755,2017-07-01,HAMBOL,C3013,AS27137,0.4861330585136838,region
19712,2017-07-01,MARAHOUE,C2011,AS17005,0.6,region
36121,2017-07-01,BOUNKANI-GONTOUGO,C4026,AS27000,0.10116284490920166,region
23435,2017-07-01,BELIER,C2057,AS27000,0.10116284490920166,region
17493,2017-07-01,HAUT-SASSANDRA,C2003,AS27000,0.16900660030668,region
22354,2017-07-01,BELIER,C2052,AS27134,0.10116284490920166,region
30604,2017-07-01,WORODOUGOU-BERE,C3017,AS27137,0.3918796992481203,region
32330,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3043,AS27137,0.10116284490920166,region
39701,2017-07-01,TONKPI,C5018,AS27137,0.21512605042016805,region
39345,2017-07-01,TONKPI,C5016,AS27138,0.05798319327731092,region
37513,2017-07-01,AGNEBY-TIASSA-ME,C4061,AS27133,0.10116284490920166,region
13035,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1091,AS27132,0.06075749210707091,region
29266,2017-07-01,HAMBOL,C3011,AS42018,0.0,region
34364,2017-07-01,BOUNKANI-GONTOUGO,C4018,AS27138,0.08133270136343455,region
6357,2017-07-01,ABIDJAN 2,C1055,AS42018,0.0,region
11119,2017-07-01,ABIDJAN 2,C1084,AS27134,0.10012401225212961,region
1316,2017-07-01,ABIDJAN 2,C1010,AS42018,0.0,region
5516,2017-07-01,ABIDJAN 2,C1035,AS46000,0.2121709427207799,region
38891,2017-07-01,TONKPI,C5006,AS27137,0.13000683526999315,region
4475,2017-07-01,ABIDJAN 2,C1029,AS27137,0.03395410537216055,region
13840,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C1095,AS27132,0.10116284490920166,region
11029,2017-07-01,ABIDJAN 2,C1084,AS27132,0.10012401225212961,region
8686,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1070,AS27000,0.024587930177331532,region
29710,2017-07-01,HAMBOL,C3013,AS27134,0.6318828990482135,region
855,2017-07-01,SUD-COMOE,C1008,AS27138,0.10116284490920166,region
37328,2017-07-01,INDENIE-DJUABLIN,C4056,AS27134,0.6731319554848967,region
4745,2017-07-01,ABIDJAN 2,C1030,AS27132,0.037120373652042266,region
5468,2017-07-01,ABIDJAN 2,C1035,AS27138,0.038368072527978345,region
18102,2017-07-01,LOH-DJIBOUA,C2005,AS27134,0.22132497476075405,region
583,2017-07-01,ABIDJAN 1-GRANDS PONTS,C1007,AS46000,0.09526769998278786,region
21408,2017-07-01,N'ZI-IFOU-MORONOU,C2049,AS27137,0.10116284490920166,region
8919,2017-07-01,ABIDJAN 2,C1072,AS27133,0.00679746203324606,region
1484,2017-07-01,ABIDJAN 2,C1011,AS27134,0.02011182125562467,region
31239,2017-07-01,PORO-TCHOLOGO-BAGOUE,C3020,AS27132,0.7680555555555555,region
17456,2017-07-01,MARAHOUE,C2002,AS46000,0.13531871387679023,region
34409,2017-07-01,BOUNKANI-GONTOUGO,C4018,AS27139,0.00029816652497064876,region
13795,2017-07-01,GBOKLE-NAWA-SAN PEDRO,C1095,AS27000,0.10116284490920166,region
22395,2017-07-01,GOH,C2053,AS27000,0.10116284490920166,region
37902,2017-07-01,CAVALLY-GUEMON,C5002,AS27132,0.1945337637759968,region
11074,2017-07-01,ABIDJAN 2,C1084,AS27133,0.08880721255201811,region
22309,2017-07-01,BELIER,C2052,AS27133,0.10116284490920166,region
24244,2017-07-01,GOH,C2060,AS46000,0.7290492116579073,region
